,var_insee,label,label_q,quantile,Fisca_1a,Fisca_1b,Fisca_1c,Fisca_1d,label_q,Ecolo_0a,Ecolo_0b,Ecolo_0c,Ecolo_0d,Ecolo_2a,Ecolo_2b,Ecolo_4a,Ecolo_4b,Ecolo_8a,Ecolo_8b,Ecolo_10a,Ecolo_10b,Ecolo_10c,Ecolo_12a,Ecolo_12b,Ecolo_12c,Ecolo_12d,Ecolo_12e,label_q,Cit_1a,Cit_1b,Cit_4a,Cit_4b,Cit_4c,Cit_7a,Cit_7b,Cit_10a,Cit_10b,Cit_13a,Cit_13b,Cit_13c,Cit_17a,Cit_17b,label_q,Etat_1a,Etat_1b,Etat_3a,Etat_3b,Etat_6a,Etat_6b,Etat_7a,Etat_7b,Etat_11a,Etat_11b,Etat_12a,Etat_12b,Etat_15a,Etat_15b,Etat_17a,Etat_17b
4,quantile_CSP+,% Cadre et prof. Int. Sup.,4.0,"[3.8,4.5]",0.2676302456179953,0.3809595505130998,0.05349845140563189,0.8579095138600571,"[4.0,4.7]",0.26815552106230967,0.4153408780528419,0.01476531380512769,0.30488693180181886,0.6652101853457636,0.33478981465423624,0.9372746524912529,0.06272534750874666,0.599389433365128,0.4006105666348721,0.3079671807398025,0.5557410397991405,0.1362917794610575,0.7491340059952458,0.27402146488934626,0.17454973599373103,0.3019975312632203,0.3742933679756285,"[4.1,4.8]",0.6049212129471143,0.3950787870528858,0.7556684440457365,0.13551850739573187,0.10881304855853169,0.7386143111580719,0.2613856888419277,0.8369995829885438,0.16300041701145623,0.5468002122692881,0.2368272176602197,0.21637257007049165,0.876095164716904,0.12390483528309625,"[4.5,5.2]",0.49052678500905755,0.5094732149909423,0.5975879421573943,0.40241205784260575,0.3246372330028497,0.6753627669971503,0.6020627379677634,0.3979372620322364,0.7795893848412031,0.2204106151587972,0.08571457703925149,0.9142854229607484,0.7048601438822414,0.2951398561177585,0.8841719855687887,0.11582801443121142
5,quantile_CSP+,% Cadre et prof. Int. Sup.,5.0,"[4.5,5.2]",0.28509726012464415,0.3673505729004613,0.053838449257019784,0.8479996313680274,"[4.7,5.4]",0.29027151793307676,0.425418523437311,0.011404014591770649,0.2745125784169989,0.6695755538953189,0.3304244461046817,0.9429941307126469,0.05700586928735304,0.6159979995710473,0.38400200042895344,0.39093303059073214,0.4686570096848198,0.14040995972444822,0.733116277946764,0.2719271779456174,0.1797323107733321,0.3128188868487969,0.4246391747799146,"[4.8,5.6]",0.5815332463276129,0.41846675367238717,0.7583258493483791,0.1461117999052384,0.09556235074638247,0.7476379108437589,0.2523620891562409,0.8327612582631616,0.16723874173683875,0.5409103668844083,0.2377615051950459,0.2213281279205458,0.8556530927429775,0.14434690725702232,"[5.2,6.0]",0.5060416846234913,0.49395831537650886,0.6441657823585499,0.35583421764144996,0.31130216387083043,0.6886978361291695,0.6501954676044861,0.34980453239551396,0.7940842881738297,0.20591571182617077,0.07826952237416639,0.9217304776258338,0.7116527281379034,0.28834727186209663,0.9059621488548095,0.0940378511451908
6,quantile_CSP+,% Cadre et prof. Int. Sup.,6.0,"[5.2,6.2]",0.26949438197742626,0.3865960117914963,0.057970800607858135,0.8494759513619403,"[5.4,6.5]",0.296736497581151,0.4084183652898739,0.01083886031524891,0.28721753323107324,0.6684597372454457,0.3315402627545542,0.9401927655494777,0.05980723445052227,0.588853189590569,0.41114681040943096,0.40862082717014303,0.4353989131793613,0.1559802596504957,0.7445240459619684,0.2740516161684458,0.16545627284110756,0.2712900022944634,0.4277126150351944,"[5.6,6.6]",0.5925407947297132,0.4074592052702867,0.7547151437451265,0.14304044245495312,0.10224441379992033,0.7420861522145276,0.2579138477854728,0.8349064517177968,0.1650935482822038,0.5218291589145706,0.25936829548820106,0.21880254559722856,0.8640386072667795,0.13596139273322058,"[6.0,7.2]",0.4846584135960405,0.5153415864039594,0.6779838118530933,0.32201618814690675,0.2865762169701554,0.7134237830298442,0.6515434416578193,0.34845655834218087,0.7956383623413814,0.20436163765861823,0.08239782180600785,0.9176021781939918,0.7084355710046479,0.291564428995352,0.8953035030683499,0.10469649693165056
7,quantile_CSP+,% Cadre et prof. Int. Sup.,7.0,"[6.2,7.8]",0.2994148947587192,0.36480804494393115,0.06646222383760131,0.8484023642995725,"[6.5,8.2]",0.27966557927414915,0.41147865164923625,0.009883177416834477,0.302262450262086,0.6565530680547884,0.3434469319452112,0.9425810276197055,0.05741897238029457,0.60139663038461,0.39860336961538956,0.4374208717577353,0.36207686836556474,0.20050225987669992,0.7518016734505264,0.2541640739505398,0.16572848767298137,0.28476399993751456,0.45130450626800706,"[6.6,8.4]",0.5984255616599475,0.4015744383400525,0.7711221649407953,0.12883343864756852,0.10004439641163572,0.7211812271261872,0.27881877287381285,0.8212428067170747,0.17875719328292547,0.5285835719120702,0.2609675145661004,0.21044891352182943,0.856912602375253,0.1430873976247467,"[7.2,9.2]",0.5017548210165018,0.4982451789834981,0.7111089263662882,0.28889107363371214,0.29495740467582665,0.7050425953241732,0.6781754356262979,0.32182456437370194,0.7909315832003568,0.2090684167996428,0.07569224919483775,0.9243077508051624,0.7332852158879777,0.26671478411202254,0.9012234897850224,0.09877651021497758
8,quantile_CSP+,% Cadre et prof. Int. Sup.,8.0,"[7.8,10.7]",0.3083562340020376,0.3752602613804848,0.06897820826152624,0.8311856172076831,"[8.2,11.0]",0.3012144283738791,0.4198724209585039,0.007071405008305144,0.275082879522987,0.6790768667511524,0.32092313324884764,0.9431921449902892,0.05680785500971114,0.6088242438883225,0.39117575611167726,0.4943470614950483,0.28969381172795744,0.21595912677699453,0.7589438429192806,0.2726239848138682,0.17784252396287434,0.27356388643333696,0.49254458391725,"[8.4,11.3]",0.6180696321177966,0.38193036788220325,0.764411393996492,0.1311200660482371,0.10446853995527093,0.7187831720167198,0.2812168279832808,0.8241738788245587,0.17582612117544175,0.5245269603655438,0.2594082210416775,0.21606481859277865,0.8719854059586029,0.1280145940413974,"[9.2,12.3]",0.4834941315705381,0.5165058684294618,0.7296975315072973,0.27030246849270273,0.2956091523523555,0.7043908476476445,0.6966579925627734,0.3033420074372268,0.7864778752005471,0.2135221247994522,0.08127824351565743,0.918721756484343,0.7085353995217587,0.2914646004782411,0.891147872269224,0.1088521277307761
9,quantile_CSP+,% Cadre et prof. Int. Sup.,9.0,>10.7,0.37688230241700127,0.40063052157032425,0.07891230738374452,0.8081843147526501,>11.0,0.30329499704493657,0.41454999315393026,0.007748368171964012,0.27942589443731725,0.6683893683392472,0.33161063166075294,0.9500348026459343,0.04996519735406553,0.6084816153914767,0.39151838460852295,0.5068411255839252,0.15516070506425997,0.3379981693518147,0.7923797982783113,0.24950526666653025,0.1944867375104381,0.2746571787800556,0.5452459865006201,>11.3,0.6148528445179923,0.3851471554820082,0.748591186287146,0.13866434642024425,0.11274446729260937,0.7050906980261992,0.294909301973801,0.8071213087122868,0.1928786912877133,0.501041585697507,0.28843479169418723,0.21052362260830582,0.8604987781967293,0.13950122180327068,>12.3,0.5231255122875238,0.4768744877124761,0.784744363905215,0.21525563609478476,0.29608586919094504,0.703914130809055,0.7495227032742763,0.25047729672572344,0.7962636717071061,0.20373632829289345,0.08619085086150578,0.9138091491384941,0.7254895373124862,0.2745104626875135,0.9078674163448266,0.09213258365517306
0,quantile_retired,% Retraités,0.0,"[0.0,17.2]",0.3313961852070902,0.36188794999937957,0.08117672113138893,0.8170428771475811,"[0.0,17.1]",0.30611362450782326,0.40652351171446316,0.008073721847108037,0.28418789887297613,0.6854745307520913,0.31452546924790875,0.9439678651204033,0.05603213487959668,0.6144078033260634,0.38559219667393646,0.4867450112501333,0.18084463710023294,0.3324103516496338,0.7949432347265464,0.26166378357222925,0.19928318455008973,0.27674199450091735,0.532717310306743,"[0.0,17.0]",0.6221774656981525,0.377822534301848,0.7614297687350342,0.12623822356618133,0.11233200769878396,0.6981801933809215,0.3018198066190784,0.8251068185973498,0.17489318140265037,0.5186864191866936,0.26378662512881074,0.21752695568449576,0.8600656505614962,0.13993434943850375,"[0.0,16.8]",0.5009724015863147,0.4990275984136853,0.7590090596670664,0.2409909403329338,0.3062828119601409,0.6937171880398587,0.7135701495465233,0.286429850453477,0.7792669619017915,0.22073303809820818,0.0762686543795782,0.9237313456204219,0.7127692626768444,0.2872307373231554,0.9036403190053007,0.09635968099469934
1,quantile_retired,% Retraités,1.0,"[17.2,19.4]",0.31634309498592195,0.38663827010228513,0.0645894408091957,0.8322644544025272,"[17.1,19.3]",0.2928894025456595,0.4307383278436151,0.008383504077170801,0.2723518906586649,0.6721455670396425,0.3278544329603577,0.9422009701653277,0.05779902983467247,0.6059749863018652,0.3940250136981349,0.459236267359223,0.32361467932022714,0.2171490533205498,0.7622366826896432,0.24980824298161947,0.17244422906741677,0.27836052931500654,0.4605730913866583,"[17.0,19.2]",0.5848431077107081,0.41515689228929215,0.7520334051757844,0.140064847991712,0.10790174683250385,0.7340696220254522,0.26593037797454805,0.8172740447031801,0.18272595529682004,0.5229797278595598,0.2626451254024137,0.21437514673802646,0.8700482052345891,0.1299517947654107,"[16.8,19.1]",0.49109842475016036,0.5089015752498396,0.7189569986075064,0.281043001392494,0.3018187594212229,0.698181240578777,0.7069913117495198,0.2930086882504801,0.7936916001439168,0.2063083998560827,0.09321988598862949,0.9067801140113703,0.7102469941784532,0.28975300582154684,0.8986144451454553,0.10138555485454451
2,quantile_retired,% Retraités,2.0,"[19.4,21.0]",0.28714024820142464,0.38602375552466,0.050013202974649396,0.8575660619826759,"[19.3,20.9]",0.2979959539828572,0.4127579952748261,0.00899373399853235,0.283377212896731,0.6586133532728525,0.34138664672714686,0.9386554330235283,0.061344566976471324,0.59622999521076,0.4037700047892399,0.41263737296030534,0.4313205078194664,0.15604211922022876,0.7520311797182159,0.2712922832791091,0.15875937617157346,0.2756222098600594,0.4313454896001359,"[19.2,20.9]",0.6188291117518493,0.38117088824815104,0.7482658289758432,0.1526732514252577,0.09906091959889883,0.732723127087772,0.2672768729122281,0.8104845063035473,0.18951549369645257,0.5164907618682153,0.26756009600045744,0.21594914213132732,0.8656390812068969,0.1343609187931037,"[19.1,20.6]",0.4806750439152416,0.5193249560847585,0.6954524949021916,0.3045475050978084,0.29992451322299885,0.7000754867770016,0.6517164775773345,0.34828352242266547,0.8005246183858894,0.19947538161411002,0.08629194052424077,0.9137080594757592,0.7071611488533831,0.292838851146617,0.8826920661640276,0.11730793383597223
3,quantile_retired,% Retraités,3.0,"[21.0,22.6]",0.2878788270061359,0.3604585769805511,0.05445876221026099,0.856783620108842,"[20.9,22.4]",0.3124422489048727,0.41148293045406936,0.0052814975275375115,0.27327505155676535,0.6573973490588246,0.34260265094117565,0.9469617513121172,0.0530382486878827,0.6000964898187867,0.3999035101812131,0.39942891790649476,0.457433085030206,0.1431379970632996,0.7430850473356099,0.26930632216174666,0.15735749053184422,0.2810622405931519,0.3983423714322452,"[20.9,22.3]",0.5898251252200747,0.41017487477992515,0.7559779020300168,0.14233443716101765,0.10168766080896524,0.7300488443042075,0.2699511556957927,0.8197269388123303,0.18027306118767022,0.5275087889286443,0.2589632575081615,0.21352795356319434,0.8666178305845874,0.13338216941541273,"[20.6,22.1]",0.5123176489652347,0.4876823510347654,0.6865427658334791,0.31345723416652127,0.29736339471692574,0.702636605283075,0.6646566919184994,0.33534330808150026,0.7864088290195476,0.21359117098045233,0.07811390266789665,0.921886097332103,0.7304101042548198,0.26958989574518,0.9031624166974801,0.09683758330252003
4,quantile_retired,% Retraités,4.0,"[22.6,24.0]",0.2705841048962478,0.3667772048654888,0.06173345997603505,0.8574879379914327,"[22.4,23.8]",0.29330593753772516,0.41187689583979786,0.011097659882504033,0.2869600334124941,0.6708089494290399,0.3291910505709603,0.9418520233099865,0.058147976690013384,0.6141430609006824,0.38585693909931756,0.43739104793945316,0.4251391674662272,0.1374697845943196,0.7124556200735561,0.2752032492985781,0.16119993089326765,0.29605093165279567,0.42760929591514957,"[22.3,23.7]",0.6079293545455725,0.3920706454544271,0.7701255179732687,0.13534550543808535,0.0945289765886458,0.7249837258248658,0.2750162741751336,0.8133331165433831,0.18666688345661672,0.5287480798915796,0.25166237809215436,0.21958954201626632,0.8453873849516733,0.1546126150483269,"[22.1,23.4]",0.4887981945897162,0.511201805410284,0.6792783217081139,0.320721678291886,0.3174033717372185,0.682596628262782,0.6899078763656217,0.31009212363437827,0.8098726025057732,0.19012739749422694,0.08628053135702134,0.9137194686429787,0.7281481762959984,0.2718518237040015,0.8906185500607104,0.10938144993928932
5,quantile_retired,% Retraités,5.0,"[24.0,25.6]",0.2954528316338836,0.38058956639513386,0.047689043690165245,0.8530911518618018,"[23.8,25.3]",0.27181096755830264,0.41232643858660734,0.011129701387875236,0.306091538265876,0.6428621708225906,0.357137829177409,0.9376030401358263,0.06239695986417376,0.5899037107386188,0.41009628926138086,0.40117369395793895,0.41802710731058945,0.18079919873147177,0.7419856325102709,0.2648623214629581,0.16714962377814066,0.28619744002134156,0.43420310964061803,"[23.7,25.2]",0.5819894706800033,0.4180105293199967,0.755670888698001,0.147953787653228,0.0963753236487706,0.7507767127078703,0.24922328729212978,0.8339296236370237,0.16607037636297667,0.5291569152185961,0.25932631798099326,0.21151676680041054,0.8659880167374058,0.13401198326259472,"[23.4,24.8]",0.5124623027782453,0.4875376972217545,0.7057776133546153,0.29422238664538436,0.30198428646451736,0.6980157135354824,0.6816226284340484,0.31837737156595153,0.7913464203112067,0.20865357968879306,0.07318321544575215,0.9268167845542474,0.7145255331207838,0.28547446687921624,0.8996818221272165,0.10031817787278402
6,quantile_retired,% Retraités,6.0,"[25.6,27.8]",0.2786279927328455,0.37875255078760567,0.059710011734095056,0.8456310843553729,"[25.3,27.4]",0.26208095626128797,0.4344109093743011,0.013771493165041726,0.29029415198988406,0.650806402597519,0.3491935974024803,0.9442198418303609,0.05578015816963955,0.599551063874013,0.40044893612598703,0.33357753113888516,0.5242723306208489,0.14215013824026584,0.7300615622791281,0.2803021714506533,0.18194196295125764,0.2877196544146358,0.4257502689715801,"[25.2,27.3]",0.5936674283398308,0.40633257166016956,0.7686891576692892,0.13401600944442135,0.09729483288628947,0.7374910262142782,0.2625089737857217,0.8309213408163216,0.1690786591836781,0.5266939096921793,0.26215233590205395,0.21115375440576634,0.875423547836392,0.12457645216360823,"[24.8,26.8]",0.5133710578159627,0.4866289421840373,0.6215018342767132,0.37849816572328693,0.30052229687706977,0.6994777031229306,0.6444065571178359,0.35559344288216405,0.7910066289600411,0.20899337103995858,0.0903990361486749,0.909600963851325,0.7124023645452178,0.2875976354547826,0.8899284231539948,0.11007157684600538
7,quantile_retired,% Retraités,7.0,"[27.8,30.4]",0.3111698786587834,0.40201191960449767,0.059100164366881966,0.8342882807032899,"[27.4,30.0]",0.24823453329632617,0.42967666118995784,0.013981732677943356,0.3099948700273972,0.6532190711576535,0.3467809288423469,0.9382049578013564,0.06179504219864397,0.5797983531230844,0.42020164687691564,0.3068775948522827,0.5468289006752565,0.1462935044724616,0.730560414328884,0.2637454146372867,0.17437828803583752,0.2965272798825532,0.3821919153936814,"[27.3,29.9]",0.5763361148859739,0.4236638851140264,0.7421516586883947,0.14818605003770075,0.10966229127390516,0.7571705075599046,0.2428294924400955,0.8235680817615973,0.17643191823840237,0.5331912089089498,0.2708706285780932,0.1959381625129571,0.8704477200613152,0.12955227993868482,"[26.8,29.3]",0.516515994314813,0.4834840056851871,0.6067247091977425,0.3932752908022575,0.30872343660491247,0.6912765633950875,0.6531639131260196,0.3468360868739805,0.8029736611448215,0.19702633885517887,0.07565918537758126,0.9243408146224191,0.7052109470756354,0.2947890529243642,0.9081577435418116,0.09184225645818829
8,quantile_retired,% Retraités,8.0,"[30.4,34.5]",0.30650253125822047,0.40041442385949555,0.0599493326462069,0.8363949620444836,"[30.0,34.1]",0.24131293740432516,0.4303964039250799,0.01422991518365289,0.31705852893128056,0.6738100974264337,0.3261899025735656,0.9341261104367019,0.06587388956329825,0.5867646494992546,0.41323535050074506,0.2848860165570896,0.5834626348974487,0.13165134854546193,0.7036792877233452,0.30747933626127044,0.20727304087466325,0.3487294665051399,0.37724077098251574,"[29.9,33.9]",0.5828968110866851,0.4171031889133149,0.7601650271613931,0.1356220651855692,0.10421290765303733,0.7290621189255617,0.27093788107443867,0.8474038107059757,0.15259618929402424,0.5460601549513256,0.2669916701954263,0.18694817485324802,0.8693514161650234,0.13064858383497596,"[29.3,33.4]",0.5535174347269961,0.4464825652730037,0.5899295076027367,0.41007049239726384,0.34904742905500996,0.6509525709449904,0.6743519138805936,0.3256480861194066,0.804830974876083,0.19516902512391726,0.10878851764774172,0.8912114823522586,0.7282243964913815,0.27177560350861835,0.9080109258716026,0.0919890741283974
9,quantile_retired,% Retraités,9.0,>34.5,0.3008780940497482,0.4198012400466904,0.05876379413502876,0.8397931334416299,>34.1,0.23920041013635276,0.4098820074053363,0.022817973829967815,0.32998404455967084,0.6236970491095283,0.37630295089047205,0.9409697193167134,0.059030280683286765,0.5822113277097746,0.4177886722902256,0.3050586244771368,0.5422280430221031,0.15271333250075983,0.7102287951184685,0.2943049875231589,0.17549501649362334,0.3260297001430265,0.38600699617794504,>33.9,0.5910503255824489,0.4089496744175512,0.7317020090444101,0.171402452772125,0.096895538183465,0.7479713381611905,0.25202866183880956,0.8398311816608025,0.16016881833919724,0.5240407812258395,0.2740243107388697,0.20193490803529054,0.8782581982785107,0.12174180172148935,>33.4,0.5417529011849841,0.45824709881501585,0.56361913393475,0.4363808660652498,0.35607909694081386,0.6439209030591861,0.6414643328931112,0.35853566710688867,0.8178724088471275,0.1821275911528721,0.08940017685641868,0.9105998231435813,0.7052665749132969,0.29473342508670314,0.9154878784947412,0.08451212150525887
0,quantile_emp,% Employés,0.0,"[0.0,10.6]",0.43807763813043354,0.4523670426686493,0.05533257510144469,0.8026054343406424,"[0.0,10.6]",0.29570071710339463,0.4333451436346955,0.00669885664169297,0.2650311505890433,0.6252704618153385,0.3747295381846617,0.9458343326938687,0.05416566730613097,0.5801396324738965,0.4198603675261035,0.43033332240271016,0.2699798287861809,0.29968684881110913,0.7554365381273628,0.2386515346987772,0.17796883767052502,0.2953835015164893,0.48344566071831757,"[0.0,10.7]",0.5704761714325313,0.4295238285674687,0.6979559430372173,0.18316629479519497,0.11887776216758776,0.7277309245301907,0.27226907546980933,0.7671025784341895,0.23289742156581017,0.48194492879592965,0.328548309337215,0.18950676186685506,0.86254619027803,0.1374538097219696,"[0.0,10.7]",0.5434497848958368,0.4565502151041632,0.7782395441440363,0.2217604558559635,0.32274942973445514,0.6772505702655447,0.7550754411581607,0.24492455884183922,0.8252292473766886,0.17477075262331154,0.09277358894669427,0.907226411053306,0.7252222222439946,0.27477777775600554,0.9167191137829713,0.08328088621702884
1,quantile_emp,% Employés,1.0,"[10.6,11.5]",0.34961184683543745,0.41378792104620626,0.05688267378713506,0.8367832134477304,"[10.6,11.6]",0.2822580191411345,0.41581236033454055,0.008209631212671754,0.29811363540769725,0.6682716574960335,0.33172834250396677,0.9507523958587045,0.04924760414129549,0.5987147126164464,0.40128528738355346,0.3839731147531508,0.4101319435990007,0.20589494164784833,0.7395760329913261,0.27482507619258917,0.17890974562031553,0.3031780774285837,0.43194246038113776,"[10.7,11.6]",0.5890546416742447,0.4109453583257553,0.7399345557497902,0.15493122773964538,0.10513421651056463,0.7341719704413038,0.26582802955869583,0.8058213078516498,0.19417869214835004,0.5102563119362209,0.2747306246000072,0.21501306346377194,0.8662486023248958,0.13375139767510386,"[10.7,11.6]",0.519758769952876,0.48024123004712405,0.6878992790326389,0.31210072096736063,0.3282439977902934,0.6717560022097067,0.7152364754492052,0.28476352455079484,0.806120632998301,0.19387936700169897,0.10350284049457747,0.8964971595054227,0.7165759344034864,0.28342406559651356,0.9117139133004043,0.08828608669959558
2,quantile_emp,% Employés,2.0,"[11.5,12.1]",0.29807007488226867,0.39450171529802674,0.06333383638728841,0.8372518699396873,"[11.6,12.2]",0.2667746667817508,0.4315208560825017,0.010309902492707052,0.2929575202646871,0.6780516519164673,0.32194834808353295,0.9465453477844931,0.053454652215507215,0.5925411509244009,0.40745884907559926,0.383404166977958,0.44467064738625817,0.17192518563578396,0.7413602788780955,0.28995425212539594,0.18822581764096263,0.30616562591576496,0.443589687219605,"[11.6,12.2]",0.6076404098105607,0.3923595901894394,0.7493205131501172,0.1401519399228949,0.11052754692698771,0.7359183987943326,0.26408160120566737,0.8277968508568835,0.1722031491431163,0.5248930352842959,0.2767267835393335,0.1983801811763704,0.8852825516870201,0.11471744831297936,"[11.6,12.2]",0.49687808666694805,0.503121913333052,0.6549555293053645,0.3450444706946358,0.31832570544906924,0.6816742945509311,0.7042370305149701,0.2957629694850298,0.7731624973486884,0.22683750265131183,0.08695181170563408,0.913048188294366,0.7325808548092378,0.26741914519076215,0.9141677500424372,0.0858322499575627
3,quantile_emp,% Employés,3.0,"[12.1,12.6]",0.3199018252663722,0.3866578870328532,0.07613123514892067,0.8234215349626568,"[12.2,12.7]",0.283822318790093,0.4166846197604833,0.011509041227085542,0.2928356616200879,0.6684446404928253,0.3315553595071747,0.9473713551838028,0.05262864481619727,0.607997381843856,0.39200261815614384,0.4484978277825233,0.2827221816681505,0.26877999054932605,0.7773371805695519,0.26849875182799476,0.19266649441803776,0.26586626368031047,0.496158425965281,"[12.2,12.7]",0.6434376688170473,0.35656233118295244,0.7660427993844688,0.12854132145876315,0.10541587915676794,0.7034088777930577,0.29659112220694234,0.833825846409875,0.16617415359012497,0.5318422904848418,0.2555986898941038,0.21255901962105397,0.8664134246515325,0.13358657534846718,"[12.2,12.7]",0.5230970260503387,0.47690297394966125,0.7431810230281095,0.2568189769718909,0.2947728760251622,0.7052271239748379,0.7225774101165929,0.27742258988340707,0.7951817869582396,0.20481821304176065,0.0838967967017587,0.9161032032982411,0.7233819079073374,0.27661809209266247,0.8957941184351006,0.10420588156489936
4,quantile_emp,% Employés,4.0,"[12.6,13.1]",0.3169984566042913,0.3698748430207439,0.07398835204521098,0.8266544478386926,"[12.7,13.2]",0.2796069907518956,0.42439324027218855,0.0074524795280749975,0.2935366091833785,0.68025800340916,0.31974199659084057,0.9469185738907532,0.05308142610924716,0.6165754946212213,0.383424505378779,0.42760979701440216,0.33412035837938087,0.23826984460621714,0.7683292904123129,0.2785027144004296,0.18260101172591142,0.2711028142798204,0.4836498008546737,"[12.7,13.2]",0.600228023148958,0.3997719768510421,0.7595928903461665,0.12875340396013893,0.11165370569369493,0.7263477633566734,0.27365223664332683,0.8372238574830463,0.1627761425169536,0.5218155315029968,0.2665791838265259,0.21160528467047748,0.8734002881096115,0.12659971189038902,"[12.7,13.2]",0.5182310639158383,0.481768936084162,0.71590296545899,0.28409703454101026,0.3092230637800507,0.6907769362199495,0.7105246201503844,0.2894753798496157,0.7663233474137469,0.23367665258625334,0.07788012973940887,0.9221198702605908,0.7276164605839744,0.27238353941602567,0.8998927683407635,0.10010723165923628
5,quantile_emp,% Employés,5.0,"[13.1,13.6]",0.27685219056439736,0.3683256028080005,0.06256281658392412,0.8502989339694841,"[13.2,13.6]",0.268464011256718,0.41967062383935,0.01295994002059689,0.3024581495305771,0.6504592966775256,0.3495407033224748,0.9348189481208693,0.0651810518791308,0.6038034103757268,0.3961965896242732,0.37236848533827477,0.4639711240471818,0.16366039061454352,0.7377420115933749,0.28120263454224925,0.17714911696069166,0.2952405710505181,0.43070620218697064,"[13.2,13.6]",0.6116897237729747,0.3883102762270253,0.7591039803569891,0.1358835386999356,0.1050124809430754,0.7261948657171309,0.2738051342828686,0.8354879663098522,0.16451203369014789,0.5265334923368905,0.254722560570348,0.21874394709276168,0.8594086057206978,0.14059139427930256,"[13.2,13.6]",0.5109106962444059,0.489089303755594,0.6590175102288699,0.3409824897711302,0.2989584696198412,0.7010415303801594,0.6851943828067124,0.31480561719328765,0.795039644870153,0.20496035512984648,0.089566642242316,0.9104333577576842,0.7176738183038017,0.2823261816961983,0.9019155514078796,0.09808444859212057
6,quantile_emp,% Employés,6.0,"[13.6,14.0]",0.27602892458967304,0.35847563881846084,0.06484199892041978,0.8430941280900067,"[13.6,14.1]",0.2997112788556559,0.40316856628928793,0.006769559574406091,0.29214413354300145,0.6596458968962712,0.3403541031037289,0.9385583879484892,0.06144161205151057,0.6000411172944063,0.3999588827055933,0.434137244040158,0.3801059393499006,0.18575681660994142,0.7393741447646486,0.26798095041384706,0.1686701146363135,0.3051284004188525,0.4350745517166603,"[13.6,14.0]",0.6011481400867281,0.398851859913272,0.7679314581278962,0.1367630466971916,0.09530549517491231,0.7269517142738968,0.273048285726103,0.8129533837183887,0.18704661628161134,0.5180591115227192,0.2551053286084544,0.22683555986882598,0.845397381928369,0.15460261807163062,"[13.6,14.0]",0.49908217963482926,0.5009178203651709,0.696035371116759,0.30396462888324133,0.3112652541955526,0.6887347458044472,0.6619725557377896,0.3380274442622103,0.7880049783413081,0.21199502165869163,0.08322010345260597,0.916779896547394,0.7056851777577394,0.29431482224226097,0.8904522529337748,0.10954774706622519
7,quantile_emp,% Employés,7.0,"[14.0,14.7]",0.2859975748100379,0.3764990905607773,0.06193553232529523,0.8468944047549894,"[14.1,14.7]",0.2894536769182554,0.41689507401181153,0.00853750179960245,0.28558908016550866,0.6610590156132501,0.33894098438674947,0.9418842556737559,0.0581157443262444,0.6171256429460729,0.38287435705392725,0.419925953335101,0.39846684011649325,0.18160720654840584,0.7402932712496216,0.27297756143135277,0.16437396664797543,0.2899023230196935,0.4316546581490163,"[14.0,14.7]",0.5845856116086712,0.4154143883913288,0.7647534611892668,0.13920475363303225,0.09604178517770108,0.7257494280056275,0.2742505719943736,0.8227694119460834,0.1772305880539167,0.5214863051201515,0.2748201092866289,0.2036935855932197,0.8698424121101875,0.1301575878898124,"[14.0,14.6]",0.4989968513987615,0.5010031486012384,0.6834376924078005,0.3165623075921993,0.2961895927727857,0.7038104072272146,0.6560350679912297,0.34396493200877026,0.8110784163551383,0.18892158364486128,0.08275230751921199,0.9172476924807876,0.7290373910555573,0.27096260894444246,0.8912942531008624,0.10870574689913769
8,quantile_emp,% Employés,8.0,"[14.7,15.6]",0.3050012896795427,0.365555625866803,0.04868313671390291,0.856792871200439,"[14.7,15.5]",0.3038356398690548,0.409738827248633,0.012708417476614815,0.28005823280207803,0.670022973369966,0.3299770266300339,0.9350551723512527,0.06494482764874723,0.5933052025046609,0.40669479749533916,0.4321068143872217,0.38355022752000534,0.18434295809277296,0.7548137063534104,0.2615157580082856,0.1757922077338219,0.27835522844956206,0.44091531012365104,"[14.7,15.5]",0.5862652310477441,0.41373476895225564,0.7562908051982091,0.14743871130479097,0.09627048349699951,0.7535029891877179,0.2464970108122819,0.8287429203539286,0.17125707964607134,0.5367100655023115,0.24925992850099296,0.21403000599669533,0.8636667353301822,0.13633326466981768,"[14.6,15.5]",0.4969938697621391,0.5030061302378608,0.7050274259943446,0.2949725740056548,0.2991262163142067,0.7008737836857931,0.6640841079061197,0.3359158920938803,0.8119543298317552,0.18804567016824486,0.0792843734529009,0.920715626547099,0.6952160191602484,0.30478398083975167,0.9024190202724123,0.09758097972758775
