,0,1,id,word,degree
8518,-1.159732,3.18383,14792,pâtir,6
8519,1.3148043,2.596313,2642,faîte,7
8520,-0.9915592,3.7942429,13499,rapprochent,7
8521,1.3426067,2.6637557,7017,pente,8
8522,-0.28372684,-2.895868,8777,people,9
8523,4.4543333,-0.07895992,4108,hi,10
8524,-2.4257815,2.232776,7261,midi,8
8525,2.557203,0.049826466,23387,alimentant,6
8526,-1.2774585,1.7919534,14621,bougent,8
8527,2.0234919,0.44714263,5698,cadrer,10
8528,-1.3509479,1.0213627,4837,remettra,7
8529,1.5201367,-1.8468922,2438,oeil,6
8530,0.5343653,0.26117054,23352,immatérielle,9
8531,-0.8737979,3.3746748,6115,payais,9
8532,3.034079,0.27312878,13283,nice,8
8533,-0.25943002,-1.29753,18235,news,10
8534,-1.6819302,-2.778457,14481,joie,5
8535,-1.7252679,-2.5487702,17005,city,7
8536,-1.6895447,-1.8015696,5251,azimut,10
8537,1.8056799,-1.1384488,7411,subventionne,6
8538,-1.4207767,1.9593066,20322,tribu,8
8539,-0.791461,-0.21695572,17530,particulierement,7
8540,0.2457301,-1.8619432,10281,exce,9
8541,-2.3462505,1.8067554,11439,répète,9
8542,1.1854364,-0.17041196,9484,profiteraient,7
8543,-0.46461004,0.5880279,15681,mettraient,5
8544,1.588617,1.8169171,10825,réexamen,8
8545,-0.7050471,-2.0016944,13618,dûs,8
8546,0.48130575,-0.1554401,6703,précision,7
8547,1.0411432,2.7035732,10784,explicitement,6
8548,-1.1270939,1.9956123,12308,inviter,10
8549,-1.7869931,-0.08248534,9769,investiraient,7
8550,1.7518824,0.33841145,9278,startups,8
8551,3.4972987,-1.0528532,14996,phone,8
8552,-3.5320897,0.22070079,16492,reportage,7
8553,1.6657052,-0.5280143,9174,gravitent,7
8554,-1.7395891,-0.49874228,5013,pénitentiaire,6
8555,-3.4022045,0.26672006,7194,tribune,7
8556,-0.39020061,-1.0650125,11109,perdraient,9
8557,2.9325697,-1.1963038,17363,lecteur,7
8558,-0.889509,3.656233,6040,figé,8
8559,1.4113289,-1.0045844,7160,manquon,7
8560,1.7101805,-2.36716,7993,emprise,6
8561,2.3233917,0.37667748,11442,rayon,8
8562,0.029927604,3.4813902,4664,arrondir,9
8563,-0.30593264,2.5234344,5335,sauraient,8
8564,0.041896205,0.6469826,3816,masqué,6
8565,-1.6755987,-2.7632833,7894,caïman,12
8566,-0.72747535,2.3392692,12734,dégagée,7
8567,-1.5862718,1.6235263,6453,bonnet,7
8568,2.2696855,-1.051605,8656,renationalisation,8
8569,-0.698496,3.8586683,22382,procuré,7
8570,-0.16309796,0.5376536,18234,fake,9
8571,0.08963887,2.1327348,817,prélèvent,9
8572,-1.5048344,-1.2659862,13986,éradication,9
8573,-1.6592517,-0.0054622386,10352,autoritaire,8
8574,-0.4235241,-0.25983074,17898,qque,7
8575,-2.7638242,-0.76424855,5007,terroriste,7
8576,1.6751711,2.9113908,11131,allège,7
8577,1.5788085,0.5242751,7944,débouché,7
8578,-1.212359,2.366235,10718,débrouille,7
8579,-0.4388876,1.3397014,5444,exaspère,8
8580,1.7787777,-2.4466965,5972,décoration,9
8581,2.4470246,-1.4151291,14739,apparition,7
8582,2.2849188,2.6083882,13998,substitue,9
8583,-0.2267354,1.3408232,15142,profond,8
8584,-2.7859776,1.2166574,7186,davos,7
8585,-0.7715271,-0.61604774,18757,incompétence,8
8586,-2.4795358,1.4482672,6859,avoue,8
8587,1.3867944,1.0457588,9477,modifiable,7
8588,-0.91037315,-1.1606637,3217,signaler,8
8589,-0.37905982,0.8056647,9182,relancera,7
8590,1.3900417,-1.1887585,558,élèvent,7
8591,-1.9258295,-0.94929993,11090,entendement,9
8592,3.7108493,-1.2677159,6673,discriminer,7
8593,0.18615183,-1.4435338,15617,faudrai,10
8594,2.4295273,2.5158334,11590,entierement,7
8595,2.09979,2.4325588,11827,rattacher,10
8596,-0.648758,3.8214648,6886,gosse,8
8597,1.5632555,-1.4233986,9086,commissariat,7
8598,-0.736233,-2.6788065,18435,oû,6
8599,-0.3270836,2.4914873,11325,quoiqu,8
8600,4.6962776,-0.69120544,9891,laitier,10
8601,0.99577695,-2.070643,12763,généreusement,8
8602,0.71070963,-2.057857,13042,protègent,7
8603,0.801458,1.9342647,10097,atténuerait,7
8604,0.54209685,2.3237627,17139,acté,8
8605,0.45230576,-0.62071586,3319,libéralisation,6
8606,1.8319132,-0.18560164,15400,rime,7
8607,-1.2898179,-0.18288273,12052,obscène,8
8608,1.3002881,1.1935974,14032,rationalisation,9
8609,-1.5121561,-0.2661468,229,renoncement,10
8610,4.5013924,0.24259287,16958,surcout,7
8611,0.7857518,0.49932602,6402,coluche,9
8612,-2.182876,1.590852,9192,déresponsabilisation,8
8613,-2.6109977,-1.0925472,11361,fautif,8
8614,1.4933205,-0.35845965,13467,anecdotique,7
8615,-0.20979866,0.7805049,6376,dérange,7
8616,-0.692219,3.663052,7036,arrêtée,7
8617,0.7944327,-2.3217742,7338,voyant,7
8618,-2.649822,-1.2190946,6207,prescription,8
8619,-2.224731,-1.6667521,8693,élire,6
8620,1.4401125,-0.8263407,11191,inhérente,7
8621,0.8841923,1.2807703,3839,prêter,6
8622,-0.47656584,2.6944728,9184,assistée,7
8623,1.7063107,0.7187991,5102,donneraient,8
8624,4.4688654,0.27419925,18507,vain,7
8625,0.9947114,1.2065948,17683,modifiée,7
8626,0.59116316,0.4707183,5648,over,8
8627,2.2043366,-0.44157162,15837,assurantiel,7
8628,1.1845806,2.6954968,16890,proportionelle,9
8629,-0.9265706,2.7339704,15333,liberte,10
8630,0.24647905,2.0579827,6368,vif,9
8631,4.7758775,-0.64336604,19051,toilette,8
8632,4.4272633,0.29299194,22745,bagnole,7
8633,-1.74198,1.0420061,11087,délicate,7
8634,-1.6629239,-2.5411904,5313,dédouaner,8
8635,4.8635297,-0.99909025,11187,extraire,8
8636,1.2306802,-1.803683,20046,remercier,8
8637,-0.331278,-1.3911757,13646,controleur,9
8638,4.471969,0.36228722,13286,yatch,11
8639,0.3557078,2.0773456,2757,prisme,7
8640,-1.6715146,-2.7275288,14635,coré,6
8641,2.1646519,2.127912,12784,ald,7
8642,2.1803753,0.65684915,13348,philanthropie,7
8643,-1.708415,2.6281116,7552,férié,9
8644,4.619571,-0.48034278,12958,lux,10
8645,1.6631236,2.2300417,4955,mensualisation,10
8646,-0.105831586,0.8446888,11405,caractérise,6
8647,0.1873329,-1.6304191,11077,mere,6
8648,-0.26084238,-2.9274073,17338,tennisman,9
8649,3.3638995,-1.6282794,5487,immatriculé,8
8650,0.82566506,2.2955215,10536,réduison,8
8651,0.10584303,2.4100573,24920,desquelle,6
8652,-0.64567393,3.8883648,5670,marie,9
8653,-1.4174333,1.1702048,16058,rendon,7
8654,1.0824306,1.8549265,19266,envisage,8
8655,-3.535732,0.22456516,21861,couterait,7
8656,2.4478965,2.5427914,9296,al,9
8657,-1.388972,-1.1690683,7701,proscrire,7
8658,1.8075352,-1.0719489,10733,envoi,8
8659,0.23181035,0.23406081,13448,chronophage,6
8660,-2.1655924,2.0251727,9122,réponds,8
8661,2.0187032,-1.0682477,12095,habilité,7
8662,1.465983,-2.042098,4803,scrupuleusement,8
8663,-0.9654404,-0.5489991,19637,captif,7
8664,-2.1512308,0.05756491,13445,gentil,7
8665,0.23007399,2.7218792,9333,impliquée,7
8666,-0.19806804,0.5131919,7124,déployé,6
8667,-0.88712484,-2.4409997,17774,perdure,6
8668,1.6531833,2.9418783,20979,depasser,6
8669,0.8866303,2.2908874,15591,augmenteront,7
8670,2.994934,0.32612625,15693,emprunté,9
8671,1.2935091,3.271833,8815,linéairement,8
8672,1.2869675,-1.2281644,14046,opérationnel,8
8673,-1.0701047,0.47171462,14441,défiscalise,8
8674,2.0174787,1.26217,10735,conditionnant,7
8675,2.08203,-1.1238595,5428,accidenté,8
8676,-2.134184,-2.0774345,1813,réticence,6
8677,-1.2783316,2.1930897,12197,dispensée,5
8678,-1.1462398,-1.5841155,7278,honteusement,8
8679,2.4429643,2.5246606,6658,colonie,9
8680,-1.3989558,3.1104002,15177,fragilisé,7
8681,2.3157609,2.5780015,18999,noble,8
8682,-2.0576282,-1.4145913,2299,prône,7
8683,-2.9831347,-1.2237496,17599,cumcum,8
8684,-0.76190364,2.1038287,8685,soigné,9
8685,-1.6007463,0.87110555,17663,témoigne,6
8686,0.22967525,-0.048966404,560,nuance,7
8687,1.7153212,0.8098501,7628,explosent,8
8688,1.8307989,0.61866075,19840,renseigner,8
8689,-0.03411092,-0.67066586,10106,boursicotage,8
8690,0.25345743,1.2098002,2103,mineure,8
8691,4.4342327,-0.17484447,10458,chocolat,9
8692,-0.7554398,-2.174083,13771,rentreront,7
8693,1.660897,1.7423168,15467,financeront,7
8694,-1.6613107,1.8992289,5367,cadré,5
8695,0.15262346,-1.6582191,13434,liee,8
8696,1.48485,-0.0055291983,2975,caissière,8
8697,0.6353281,1.1712124,8869,rationnelle,7
8698,-0.7959975,-0.77005,10986,infléchir,6
8699,-2.0606155,0.37675336,12450,antinomique,6
8700,-0.26454586,-1.47074,7570,tarder,6
8701,-1.7805628,0.23587275,12217,aggravé,7
8702,1.6209362,-0.37528768,11981,filtre,7
8703,-1.5000448,-2.2796612,19650,essaye,7
8704,1.8022901,1.9479612,18237,actualisant,7
8705,3.414654,-1.2688612,8993,sonore,8
8706,2.643195,0.8171466,8743,entretenus,9
8707,0.5268484,-0.5992581,13968,socialisé,8
8708,1.2491875,-2.1988292,9849,placards,9
8709,-1.4583904,-2.4264867,13607,amsterdam,7
8710,3.7621949,-0.73242164,5325,financerait,8
8711,-0.7873323,-0.9051052,11811,envolé,8
8712,-0.008203303,-1.5219599,12623,redéfinissant,8
8713,1.1035082,2.2668393,13505,accepterait,7
8714,-0.30768,1.2155023,4687,ignoré,8
8715,2.321551,2.5079923,8749,complement,6
8716,1.200977,-2.2727077,17734,pléthore,8
8717,-1.3763862,3.056901,7083,par,8
8718,0.04531033,-0.5641754,9257,reprenne,7
8719,1.9623578,-1.1463827,7946,maillage,6
8720,-1.9645047,-1.2639755,10446,indélicat,7
8721,-1.249941,-0.6114501,3491,néant,9
8722,-1.6575787,0.95966893,6469,gogo,5
8723,-1.1752894,0.008064145,10799,opulence,6
8724,-1.6980681,-0.6892428,3932,autrui,8
8725,-0.07462692,-0.3613407,6197,verron,6
8726,1.3851421,0.48423952,23940,vertigineux,6
8727,-1.256849,-1.1882882,7608,rétroactivité,9
8728,1.4060297,3.001019,13981,réaménagement,9
8729,-0.38614577,3.69464,15145,repousser,6
8730,-0.5916539,0.40160945,11138,coercitif,10
8731,-0.9034213,-3.233645,16192,bmw,6
8732,1.4112324,2.840298,20098,isp,8
8733,1.251237,1.0627538,14705,louée,7
8734,-1.5714762,2.2823522,7230,boucs,6
8735,3.734559,-1.0529087,11930,exportent,7
8736,-0.73135513,0.23685971,8626,privatisé,8
8737,-0.5374266,-0.69863737,10400,inlassablement,6
8738,2.9164202,0.16014045,13091,justifierait,7
8739,3.6651545,-1.4513166,2499,émetteur,7
8740,-1.4202865,-2.618791,24939,attraction,7
8741,2.3434825,-0.9591608,17011,cyclable,7
8742,2.4176452,1.7487836,19001,pl,10
8743,1.315356,2.9316552,14835,etablissement,8
8744,0.8464515,2.4702923,5979,rendraient,8
8745,-0.9831212,-1.93599,8492,succursale,8
8746,-1.7303609,0.044198167,2014,électoralisme,5
8747,1.963322,-0.10017063,7352,dgf,9
8748,-0.32154468,-0.056712,14335,doléance,7
8749,1.2275856,-1.9203329,13314,pillage,7
8750,1.7892013,2.035158,14199,notera,7
8751,-2.6164649,-3.049905,3233,act,7
8752,0.17638552,1.4569042,17540,accéléré,6
8753,0.43057737,-2.3103733,2719,fdj,7
8754,0.036948867,1.7809095,7133,axer,11
8755,1.0949874,-1.6046861,7214,inapproprié,6
8756,-0.18881199,1.1184118,5472,curieux,7
8757,-0.115812406,0.7181893,10122,découler,8
8758,-1.4320701,-1.5117897,9311,consacrent,8
8759,3.7720852,-1.4230276,4327,regler,7
8760,-0.91268444,0.61690575,9938,réponde,9
8761,-1.3107456,0.36177194,9712,po,8
8762,-0.35349175,-1.4947586,17130,étouffe,8
8763,2.1888142,0.6722113,16094,pénurie,7
8764,3.7400196,-1.5132312,11039,conteneur,8
8765,-0.8677949,0.71748734,23966,méritocratique,6
8766,-2.348131,0.66667056,377,langage,7
8767,-1.557683,2.9021764,5095,chauffé,8
8768,2.6854348,-1.9767861,15535,infligé,8
8769,-1.6476227,-2.318008,9440,pieux,9
8770,-0.8795682,0.58188486,4540,intense,5
8771,0.13917921,1.6045411,9489,distortion,7
8772,0.22230627,-1.633833,17924,privilegier,7
8773,3.7505844,-1.4397783,6465,tanker,9
8774,2.0671535,0.630399,5141,contractuelle,8
8775,-2.0270817,2.333528,6809,cerveau,6
8776,1.5293238,-0.5684194,10469,repensant,7
8777,2.2005491,2.153893,7646,abbatement,10
8778,-1.131526,2.1767519,1136,racketter,10
8779,-2.1236563,1.4475046,4547,constitutionnalité,8
8780,1.3104789,0.8840743,4532,invité,7
8781,3.4053721,-0.2886423,17535,parcs,7
8782,0.0033639104,1.1249701,3486,aborde,8
8783,-1.6818166,0.99161124,3900,correctrice,10
8784,-1.0250621,2.639983,23288,accroit,9
8785,2.4213367,2.5319657,15942,cheque,10
8786,-0.63520116,-1.830862,12557,reproche,6
8787,-0.086414374,2.1630988,11822,consciente,6
8788,-1.1444987,2.8226197,12711,naît,7
8789,-0.0042848326,-0.55792856,8779,boursicoteur,9
8790,-1.0675062,-1.1945083,11604,sophistiqué,6
8791,-1.0611911,-1.4120971,11245,assortissant,6
8792,-2.8547366,0.43798456,12812,picketty,8
8793,1.350656,1.6733092,4003,enterré,6
8794,4.5603104,-0.57843786,13577,caddie,5
8795,-2.230538,-1.2630725,12321,energetique,9
8796,-1.8001388,0.33836004,17384,ressemble,9
8797,3.0659862,-0.51486623,10640,tributaire,6
8798,-2.144113,0.6775115,19963,sacro,6
8799,1.783826,2.7420797,1641,éligibilité,10
8800,-0.3946791,-1.3133011,7716,compliquent,7
8801,0.09575603,-1.8819155,10685,createur,7
8802,-1.6855333,-2.8130763,11424,man,7
8803,2.811554,-1.2177459,11584,canal,6
8804,-2.7713938,0.37314397,15405,analysé,6
8805,-0.5686819,1.4580002,12814,extreme,6
8806,-2.0779266,-1.1832852,9766,férocement,10
8807,0.23742475,-2.751233,7603,anecdote,7
8808,-1.6747361,-0.26256806,17304,semestre,5
8809,0.47889033,-0.7302174,12027,serveur,7
8810,2.7851422,0.9635106,10731,revend,6
8811,-2.8515897,-1.1898131,9744,trait,6
8812,-1.6873169,2.8358345,24331,dédommagement,7
8813,-1.2310138,3.0033612,2090,dévaloriser,6
8814,-1.4754624,-2.969218,11658,new,8
8815,1.9993018,-1.5473142,18628,convenance,7
8816,-0.41142932,-2.0959961,15226,bruit,7
8817,2.9818258,0.157105,22544,etienne,8
8818,-1.3768636,0.08414509,5954,avérée,8
8819,1.6912254,0.26864392,10642,placée,7
8820,-3.0970683,0.35646588,9370,laurent,6
8821,-2.1246445,-1.1533337,1814,euphémisme,7
8822,2.6300507,-1.233074,1669,bouge,8
8823,0.6548849,0.6612397,19878,prouvant,7
8824,-2.1712704,0.2612116,19631,lâcheté,5
8825,-1.4058064,0.6911973,15573,nobel,6
8826,-0.51940227,2.1674318,13184,étouffent,8
8827,-0.83155584,0.45454088,4343,unie,8
8828,1.8703066,-1.1395496,11481,agréable,8
8829,1.3261831,-0.13955274,1875,oisiveté,6
8830,0.66050535,2.1005297,13212,compagne,7
8831,3.7133074,-1.0087173,5424,commercialisation,7
8832,-1.5513271,-2.689594,15267,remboursant,10
8833,-0.28709182,-2.8479028,20214,footballer,5
8834,0.799256,2.330713,10984,stupidité,6
8835,-0.22517,-0.6796799,9808,emporte,6
8836,-0.96941215,2.2880044,16735,souffler,6
8837,-0.5456822,2.5876153,14866,financierement,7
8838,4.2351494,-0.9024474,9510,tgap,11
8839,2.952581,0.053188246,23248,délivrance,6
8840,2.2827199,-1.0902864,21263,giron,7
8841,-2.1028073,-0.95462036,21887,sciemment,7
8842,-1.0170413,-1.2401817,27524,appropriée,5
8843,1.2835337,2.5964484,14879,las,7
8844,-1.6200144,1.0694313,23102,grogne,7
8845,0.31541395,1.9002953,6721,ultérieurement,6
8846,0.6852447,-0.9225038,12009,contentieux,6
8847,-0.8061863,-2.0499353,14231,surfacturation,8
8848,0.27122557,2.9453993,9157,gsg,8
8849,3.446372,-0.21980616,7847,ppp,8
8850,0.98887616,2.737549,4220,remonte,6
8851,4.8559113,-0.88636154,16459,fromage,7
8852,-2.6212463,-3.145422,8457,of,6
8853,-1.2514966,-1.8105713,13180,démanteler,6
8854,3.8023844,-0.34214127,14233,souvient,6
8855,-0.9107188,-1.0352192,19557,pan,7
8856,2.0985854,-0.8757141,3651,œil,7
8857,2.5117948,-0.15272912,16137,doper,5
8858,-1.6149395,-0.99861604,21309,clament,6
8859,-1.9496593,0.73880523,7465,poule,11
8860,0.3968719,1.2409018,2812,complique,8
8861,1.5016457,-2.4870272,10432,démesurée,7
8862,-1.2857063,-1.5695999,12292,trompent,8
8863,-1.2128824,-0.11482684,11165,péniblement,9
8864,2.883779,1.1940457,624,louant,8
8865,3.80886,-0.55447465,4567,cris,6
8866,3.6821275,-0.48706454,23409,score,8
8867,-2.4607291,1.6662233,14334,lundi,5
8868,-1.7166836,-2.5734785,18242,exporter,10
8869,-0.89930886,3.7754574,19670,soeur,8
8870,4.659209,-1.0904119,21805,phytosanitaire,6
8871,1.3708624,-1.4337153,654,pointé,8
8872,-0.016927667,3.0221865,1334,recueillie,7
8873,-1.670925,-2.6792831,8899,spécialité,6
8874,1.4260441,1.4125491,13940,stagne,7
8875,-0.9161485,2.000772,15066,méprisé,7
8876,3.7482991,-1.0206361,12175,végétale,6
8877,2.708481,1.0978286,18862,quotité,8
8878,-0.90902996,-1.2388997,2608,paperasse,8
8879,1.2567394,-2.324253,4717,redevient,7
8880,1.7992723,-0.9626169,20299,at,7
8881,-0.05947548,2.6876006,3763,impo,12
8882,0.45492542,0.47274792,17802,retrouveraient,7
8883,1.4565964,-1.1468292,25078,encadrée,6
8884,-1.521565,0.43356237,18618,posée,9
8885,0.9897746,-0.649058,15577,valu,7
8886,0.24107254,1.5324084,13736,résiduelle,8
8887,0.4290201,0.93081594,8251,rabot,6
8888,0.86933076,2.560945,4331,pareillement,7
8889,-0.7381662,0.4008124,13093,continuellement,9
8890,0.27154496,2.2198594,8637,actionner,6
8891,2.8338177,-1.2253714,3330,television,7
8892,2.6292589,-1.2107253,10019,évoluant,10
8893,1.939717,1.7803978,13334,habitez,6
8894,4.782762,-0.7501613,9602,boulangerie,7
8895,1.1572056,-0.5289553,14006,captation,7
8896,4.539264,0.18487997,14736,hotels,7
8897,1.240684,-2.221036,14447,elu,7
8898,1.9886057,0.06931571,26362,délaissé,5
8899,1.6944692,2.9130683,3337,determiner,7
8900,1.5463094,2.4268327,13388,elargissement,10
8901,0.48761025,0.96011096,15673,soutenable,7
8902,0.75285304,-0.85958374,12820,extras,6
8903,-1.1564518,-0.07465625,9968,esquiver,6
8904,1.2223673,-2.089844,3207,redeviennent,7
8905,-0.0036453633,1.7017636,11693,résolu,7
8906,-2.7144706,-1.1260519,18094,deal,8
8907,-1.1471556,-0.8274913,10348,pactole,7
8908,-1.9579588,0.6557145,17480,passion,7
8909,-0.5381524,2.491954,19972,douleur,7
8910,1.9426378,1.2098299,12190,corbeille,6
8911,0.5769306,-1.4009631,837,piloté,7
8912,-2.3465552,0.8190467,13546,roosevelt,8
8913,4.644687,-1.1664159,10504,dépollution,5
8914,0.68719244,2.24828,12129,concilier,8
8915,1.16845,-2.2320042,9575,défrayé,7
8916,0.91791934,-0.6525815,9810,affirmation,7
8917,1.2110642,2.6362548,7183,inversé,8
8918,-3.5094163,0.26961207,9304,existerait,6
8919,-0.0016082835,1.424832,16026,tenable,10
8920,0.90881664,-0.7005954,435,saisonnière,8
8921,2.1809442,-0.53851306,15052,diable,6
8922,3.3645496,0.26399192,9941,postaux,7
8923,-2.2201493,0.85532933,10095,ancré,7
8924,-1.6817448,-2.6187892,15430,gb,8
8925,0.65272003,1.8210555,8405,modérément,10
8926,-1.2927806,-2.081537,13463,tobbin,8
8927,1.7771388,2.4735045,15988,percu,9
8928,-0.19881189,-0.4541716,10529,désendetter,10
8929,-1.1354015,-0.07211031,19509,voulaient,7
8930,-1.2648568,1.397744,1782,intellectuellement,7
8931,-0.6829707,-2.5828724,3597,sfr,8
8932,2.0675316,0.8476098,7205,unification,10
8933,0.6949788,-1.8185692,8090,repos,6
8934,-1.5770463,1.6919978,16962,revendiquer,6
8935,1.3335917,3.1776452,13417,drame,6
8936,0.5933154,1.150788,14607,régner,7
8937,-0.9548622,0.73729193,19314,profonds,5
8938,2.3045702,2.6572826,18365,insignifiant,8
8939,2.2932847,0.6747437,7302,borloo,7
8940,0.6386641,1.5029072,6449,simplifiera,8
8941,-1.8606454,-0.98860997,15464,sauront,6
8942,1.553219,2.75492,14940,insérer,8
8943,0.90808773,2.239689,14902,appréhender,8
8944,-1.9430499,-0.85636747,5391,dgccrf,6
8945,-1.5760154,1.1370854,11337,atteler,6
8946,-0.40545997,-0.9324996,10605,africain,8
8947,-1.8447211,-1.3159933,7691,additionner,6
8948,-0.632705,1.1107484,10613,prudence,5
8949,1.4558771,3.103434,10525,graduation,9
8950,-1.4590487,1.5111972,15354,effondré,6
8951,2.307461,2.7055786,11823,uniformisé,8
8952,-1.7116724,2.4533648,15638,touchon,9
8953,-1.0482184,-0.24277759,17377,amènerait,7
8954,0.36964825,3.6191578,15982,indexant,8
8955,-1.8193419,0.62321955,11222,lointaine,6
8956,1.0987478,0.5102434,2317,ponctuellement,6
8957,1.0112723,0.020603323,16012,créait,8
8958,2.490848,-1.4775938,13362,crotte,6
8959,-1.8773059,-1.2504454,16178,baptisé,8
8960,4.527143,-1.1567787,8397,poumon,7
8961,-0.7756309,-2.2367938,8671,twitter,6
8962,3.0061767,0.01429332,4480,entrepôt,6
8963,2.4455018,0.63071764,7418,redistribuant,7
8964,-2.2146282,0.9202927,11029,inimaginable,6
8965,0.36991543,0.8706664,6879,hypothèque,7
8966,0.84369767,1.896425,22516,fixon,6
8967,0.6474968,0.53413486,7395,vivable,6
8968,0.07507413,1.9971652,4605,manifestement,6
8969,-1.0270381,2.2477868,19402,presser,6
8970,4.5013733,0.1689894,5911,parfumerie,7
8971,-0.73092574,0.033512786,12478,désengagement,7
8972,2.2607372,-0.80915344,18223,adhère,7
8973,4.345281,0.4694707,10659,nationalisé,6
8974,3.330672,0.62801385,12360,lorraine,6
8975,-3.2971184,0.099723294,16724,devriez,7
8976,1.27382,-1.6701218,1379,bidule,7
8977,-3.448387,0.13404787,6920,canard,7
8978,-1.6068614,1.0810785,13099,interrogation,7
8979,-1.707716,0.9148901,895,bloquant,6
8980,2.7120554,-1.2515014,7736,gardon,6
8981,0.26789743,-1.5382403,3544,deplacement,6
8982,-2.5253758,-1.7119892,12102,négoce,5
8983,0.0116946995,-1.4457259,18921,tete,7
8984,-1.9792837,1.9226056,16339,honoré,8
8985,3.9732928,-1.0681555,10083,énergivore,9
8986,-0.75108814,-1.9727162,4402,commercent,8
8987,0.90040845,1.5440356,9121,réglerait,6
8988,0.39528534,-2.4875324,9798,algérie,7
8989,-2.3899813,0.91149145,14514,souvien,7
8990,0.43437836,-0.72048694,29831,ø,8
8991,4.362871,0.16895667,4111,utilitaire,8
8992,1.2407769,-0.113572724,13389,mord,8
8993,-1.7226456,-0.4417822,16346,sacré,6
8994,1.2223898,-0.26227516,19640,réformant,6
8995,-0.14333285,-1.956022,22165,americain,11
8996,-1.1528023,0.24809451,7859,trouveraient,7
8997,1.2588546,2.6151233,11102,irp,10
8998,2.1353667,-0.7167955,4166,apprenti,6
8999,-0.72181517,-0.8318501,315,adhérent,9
9000,-2.064667,0.85891265,2351,rétablit,14
9001,-2.087563,-1.738278,10770,prédateur,7
9002,-1.6415232,-2.7104979,7308,irlandaise,7
9003,2.0741107,-0.09922765,12693,revendu,7
9004,-2.0799537,-1.2083338,13126,optimiseur,7
9005,-1.6976883,2.5149422,2882,remplis,6
9006,2.0342968,-0.89698,15886,cotison,7
9007,0.5854785,1.1714147,11007,géographiquement,7
9008,-1.93517,2.2415895,5931,plait,9
9009,-2.0858865,-0.58138645,3210,éclate,6
9010,-1.1859123,3.4477272,10870,forcerait,5
9011,4.233117,0.21211234,12274,moto,8
9012,0.6246459,0.2775132,13312,tirée,8
9013,-0.58590955,0.54620224,15778,précipitation,5
9014,1.017383,-2.5959542,14073,déliquescence,5
9015,-0.67171127,3.8470242,14645,recomposé,8
9016,2.44853,2.3338227,11471,ccas,7
9017,-1.5306567,1.3498391,14652,foule,6
9018,4.5139065,-1.1279715,6816,empoisonnent,7
9019,-2.5875244,-1.2993008,13634,cautionner,6
9020,-2.025682,-0.9800432,4891,systématiser,9
9021,-2.141551,-2.2568572,15615,timide,7
9022,-1.3604927,2.3715482,8094,renier,8
9023,-0.33635974,2.7749505,15429,rmiste,10
9024,0.21621834,-1.7779204,17430,reviser,8
9025,-1.8318301,-0.7054499,9321,parvient,6
9026,1.1210825,-2.4319406,19059,seigneur,7
9027,3.4586232,2.3806953,9367,régis,7
9028,-0.24871397,-0.02520294,9245,prochainement,7
9029,-1.1211382,0.8065595,17467,abusé,5
9030,-2.2195208,0.12005214,21247,votation,7
9031,0.5565852,-0.46394175,13375,élévation,6
9032,1.1620604,1.6619971,16751,décroissante,6
9033,4.693877,-0.4774022,12163,luxueuse,7
9034,-1.0006303,2.0172887,10153,redonnez,7
9035,0.09952372,0.78727126,14211,maîtrisent,6
9036,4.8804545,-1.0140203,11140,pâtisserie,5
9037,4.022194,-0.39377812,7096,gabelle,7
9038,-0.16515665,1.2333375,7125,enviable,5
9039,0.014377429,-1.071777,7494,rediriger,9
9040,-0.30460817,-2.3819094,12826,etrangère,6
9041,-0.5584152,-1.9789397,16433,financiarisé,8
9042,0.49518833,1.1148809,18897,voulais,6
9043,1.1094658,2.5207512,16798,dépende,6
9044,-1.2271926,-0.7108404,16231,bordel,6
9045,-1.2226319,-2.2688057,7168,chaise,7
9046,-1.5070405,-1.3793712,12592,prospèrent,6
9047,3.408544,-0.5011653,1156,achetez,7
9048,4.275875,-0.18175963,3458,épicerie,6
9049,1.4710095,-1.9573573,7458,excèdent,7
9050,-1.6792277,-1.2832055,18786,pa,7
9051,0.7698756,2.7559,12415,simplifiée,9
9052,-1.0581563,0.7287153,14628,égoïste,7
9053,0.73380846,-0.41374218,17756,diversification,8
9054,2.704004,-1.1219368,14107,tnt,6
9055,-2.3578532,0.86611456,20060,désigner,8
9056,-2.1091425,-1.2684249,28419,tendent,7
9057,-2.0127728,-2.3212144,12443,audace,7
9058,3.9636545,-1.1455681,15752,civilisation,7
9059,2.3065329,-0.26461008,16493,agglo,7
9060,-0.16624348,2.0897985,24341,roue,7
9061,0.0015688601,-0.4877859,17938,interdir,7
9062,1.6653764,-0.8367286,287,évènement,8
9063,-0.93652654,-2.045858,13462,alliance,6
9064,-0.93160737,-0.10429819,13814,causent,6
9065,0.12630229,-0.9544756,10944,soixante,8
9066,-2.523442,1.2235094,9998,délire,6
9067,3.477134,0.0700345,3803,covoiturage,7
9068,-3.3077796,0.280283,11815,remettrait,6
9069,0.18024495,-1.5331494,13343,prelèvement,8
9070,0.14985298,-1.2728323,5901,documentaire,8
9071,-0.7119848,-1.5719857,15064,produise,7
9072,-0.33821598,2.2577097,19110,mentir,7
9073,-2.7983544,-1.066127,6771,désindustrialisation,6
9074,1.2599598,-1.8558788,4357,theodule,7
9075,1.3240842,2.229087,6514,ôter,8
